acc,f1_macro,precision_macro,recall_macro,auc,f1_c0,recall_c0,f1_c1,recall_c1,f1_c2,recall_c2,recall_ictal,cm,model,repeat,fold,params,sec,blend_w
0.95,0.9542457377649236,0.9531192321889996,0.9583333333333334,0.9927083333333334,0.9397590361445783,0.975,0.9473684210526315,0.9,0.975609756097561,1.0,1.0,"[[39, 0, 1], [4, 36, 0], [0, 0, 20]]",early,0,3,97507,24.534153600005084,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9990277777777777,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",score,0,3,59302,0.051676999995834194,0.0
0.6,0.6483709273182957,0.6484848484848484,0.65,0.7502777777777778,0.5714285714285714,0.6,0.47368421052631576,0.45,0.9,0.9,0.9,"[[24, 16, 0], [20, 18, 2], [0, 2, 18]]",logvar,0,3,3,0.01569529999687802,
0.93,0.928182928182928,0.9341350920298289,0.9249999999999999,0.9955555555555556,0.9523809523809523,1.0,0.9090909090909091,0.875,0.9230769230769231,0.9,0.9,"[[40, 0, 0], [4, 35, 1], [0, 2, 18]]",shallow,0,3,21,0.014618100001825951,
0.94,0.9375624375624376,0.9445773524720892,0.9333333333333332,0.9936805555555556,0.961038961038961,0.925,0.9285714285714286,0.975,0.9230769230769231,0.9,0.9,"[[37, 3, 0], [0, 39, 1], [0, 2, 18]]",raw1d,0,4,27075,25.25959459999285,
0.96,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9958333333333332,0.95,0.95,0.95,0.95,1.0,1.0,1.0,"[[38, 2, 0], [2, 38, 0], [0, 0, 20]]",spec2d,0,4,32227,7.463284800003748,
0.93,0.9334139947570074,0.9503546099290779,0.9249999999999999,0.994236111111111,0.9333333333333333,0.875,0.9195402298850575,1.0,0.9473684210526315,0.9,0.9,"[[35, 5, 0], [0, 40, 0], [0, 2, 18]]",raw1d_wide,0,4,99795,63.25678520000656,
0.97,0.974996093139553,0.9751928288513655,0.975,0.9973611111111111,0.9629629629629629,0.975,0.9620253164556962,0.95,1.0,1.0,1.0,"[[39, 1, 0], [2, 38, 0], [0, 0, 20]]",spec2d_wide,0,4,97775,18.968187999998918,
0.94,0.9412032755686006,0.953953953953954,0.9333333333333332,0.9959722222222224,0.935064935064935,0.9,0.9411764705882353,1.0,0.9473684210526315,0.9,0.9,"[[36, 4, 0], [0, 40, 0], [1, 1, 18]]",late,0,4,98571,43.3940292000043,
0.95,0.9443671313590012,0.9599303135888503,0.9333333333333332,0.9983333333333334,0.9512195121951219,0.975,0.9629629629629629,0.975,0.918918918918919,0.85,0.85,"[[39, 1, 0], [1, 39, 0], [2, 1, 17]]",gated,0,4,98698,29.781994000004488,
0.89,0.8848409530265372,0.8861111111111111,0.9,0.9847222222222222,0.8732394366197183,0.775,0.9176470588235294,0.975,0.8636363636363636,0.95,0.95,"[[31, 5, 4], [0, 39, 1], [0, 1, 19]]",attention,0,4,98544,27.084564400007366,
0.9,0.887993862677407,0.8815546315546315,0.9,0.9821527777777778,0.9090909090909091,0.875,0.9367088607594937,0.925,0.8181818181818182,0.9,0.9,"[[35, 1, 4], [1, 37, 2], [1, 1, 18]]",early,0,4,97507,17.767192999992403,
0.95,0.9502659990611798,0.9523255813953488,0.9499999999999998,0.9983333333333334,0.961038961038961,0.925,0.9397590361445783,0.975,0.95,0.95,0.95,"[[37, 3, 0], [0, 39, 1], [0, 1, 19]]",score,0,4,59302,0.07492610000190325,0.8
0.57,0.629255518144407,0.6187850821997163,0.6416666666666667,0.7635416666666667,0.49382716049382713,0.5,0.44155844155844154,0.425,0.9523809523809523,1.0,1.0,"[[20, 20, 0], [21, 17, 2], [0, 0, 20]]",logvar,0,4,3,0.019484600008581765,
0.95,0.9542786530738337,0.9602203182374541,0.9499999999999998,0.9979861111111111,0.9487179487179487,0.925,0.9397590361445783,0.975,0.9743589743589743,0.95,0.95,"[[37, 3, 0], [1, 39, 0], [0, 1, 19]]",shallow,0,4,21,0.020999500004108995,
0.98,0.9833229101521784,0.9841269841269842,0.9833333333333334,0.9995833333333333,0.9743589743589743,0.95,0.975609756097561,1.0,1.0,1.0,1.0,"[[38, 2, 0], [0, 40, 0], [0, 0, 20]]",raw1d,1,0,27075,40.15135960000043,
0.98,0.9790044317822096,0.9835365853658536,0.975,0.9986111111111112,0.9876543209876543,1.0,0.975,0.975,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [1, 39, 0], [0, 1, 19]]",spec2d,1,0,32227,11.907314199997927,
0.95,0.9540957824378634,0.9590964590964591,0.9499999999999998,0.998611111111111,0.9367088607594937,0.925,0.9512195121951219,0.975,0.9743589743589743,0.95,0.95,"[[37, 3, 0], [1, 39, 0], [1, 0, 19]]",raw1d_wide,1,0,99795,60.264887800003635,
0.92,0.920967920967921,0.9279925858873227,0.9166666666666666,0.9925,0.935064935064935,0.9,0.9047619047619048,0.95,0.9230769230769231,0.9,0.9,"[[36, 4, 0], [1, 38, 1], [0, 2, 18]]",spec2d_wide,1,0,97775,11.110822700007702,
0.98,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.9990277777777777,0.975,0.975,0.975,0.975,1.0,1.0,1.0,"[[39, 1, 0], [1, 39, 0], [0, 0, 20]]",late,1,0,98571,29.724621199988178,
0.98,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.9979166666666667,0.975,0.975,0.975,0.975,1.0,1.0,1.0,"[[39, 1, 0], [1, 39, 0], [0, 0, 20]]",gated,1,0,98698,27.020104499999434,
0.93,0.928427975486799,0.9467836257309942,0.9166666666666666,0.9770833333333333,0.9487179487179487,0.925,0.9176470588235294,0.975,0.918918918918919,0.85,0.85,"[[37, 3, 0], [1, 39, 0], [0, 3, 17]]",attention,1,0,98544,27.70267889999377,
0.93,0.9416575506589572,0.9418386491557224,0.9416666666666668,0.9877777777777778,0.9113924050632911,0.9,0.9135802469135802,0.925,1.0,1.0,1.0,"[[36, 4, 0], [3, 37, 0], [0, 0, 20]]",early,1,0,97507,23.606277200000477,
0.98,0.9833229101521784,0.9841269841269842,0.9833333333333334,0.9997222222222222,0.9743589743589743,0.95,0.975609756097561,1.0,1.0,1.0,1.0,"[[38, 2, 0], [0, 40, 0], [0, 0, 20]]",score,1,0,59302,0.08396720000018831,0.875
0.64,0.6885789108011329,0.6792113621381914,0.7000000000000001,0.7752083333333334,0.5679012345679012,0.575,0.5454545454545454,0.525,0.9523809523809523,1.0,1.0,"[[23, 16, 1], [18, 21, 1], [0, 0, 20]]",logvar,1,0,3,0.02445300000545103,
0.95,0.9498906079074855,0.9499791536376901,0.9499999999999998,0.997013888888889,0.9629629629629629,0.975,0.9367088607594937,0.925,0.95,0.95,0.95,"[[39, 1, 0], [2, 37, 1], [0, 1, 19]]",shallow,1,0,21,0.021611800009850413,
