metric,model_a,model_b,n,mean_a,mean_b,mean_diff,p_naive_wilcoxon,p_corrected,p_corrected_conservative,p_sign,delta_min_naive,delta_min_corrected,bayes_p_b_better_r02,bayes_p_equiv_r02,bayes_p_a_better_r02,bayes_p_b_better_r05,bayes_p_equiv_r05,bayes_p_a_better_r05,p_naive_wilcoxon_holm,p_corrected_holm,p_corrected_conservative_holm,p_sign_holm,sig_naive,sig_corrected
log_loss,gated,raw1d_wide,25,0.09342912341750038,0.11455510668799627,-0.021125983270495904,0.02550506591796875,0.4571297245452825,0.49958423621576786,0.043285250663757324,0.03888696792546275,0.0689488980224876,0.5158994138354537,0.40699941650679944,0.07710116965774687,0.1559557790683267,0.8351481966581278,0.008896024273545496,0.510101318359375,1.0,1.0,1.0,False,False
log_loss,gated,score,25,0.09342912341750038,0.09506125127868227,-0.0016321278611818935,0.5964998602867126,0.9563906064788716,0.9604414571212666,0.6900379657745361,0.02039989074871113,0.05216587596646564,0.2699462659748109,0.4945398396937296,0.2355138943314595,0.0572806789449226,0.89610161076994,0.046617710285137365,1.0,1.0,1.0,1.0,False,False
log_loss,gated,shallow,25,0.09342912341750038,0.11796198669726676,-0.024532863279766386,0.02550506591796875,0.38968347108420165,0.43463062813478387,0.043285250663757324,0.04232659632128151,0.07244395576112322,0.5636169492065164,0.3739496414268567,0.062433409366626884,0.18608588831434472,0.8070857975679562,0.0068283141176990955,0.510101318359375,1.0,1.0,1.0,False,False
log_loss,gated,spec2d,25,0.09342912341750038,0.10538189589720323,-0.011952772479702842,0.312333345413208,0.741349102072848,0.7646038509062649,0.6900379657745361,0.03469814127482404,0.07319655226009385,0.4120173226256036,0.3975207765371253,0.19046190083727105,0.14920904925791775,0.8026174537184356,0.04817349702364654,1.0,1.0,1.0,1.0,False,False
log_loss,gated,spec2d_wide,25,0.09342912341750038,0.09188348425881887,0.001545639158681507,0.8948604464530945,0.9673462161934915,0.9703806297125582,1.0,0.025287466355055768,0.06547246529617327,0.28477978645973295,0.4022855819472755,0.3129346315929915,0.09022647666851044,0.8062569961779171,0.10351652715357242,1.0,1.0,1.0,1.0,False,False
log_loss,late,logvar,25,0.06528546000523482,0.6659148486600022,-0.6006293886547673,5.960464477539063e-08,3.075077021929737e-15,2.6800180886282165e-14,5.960464477539063e-08,0.6222786145033711,0.6589217132255709,0.9999999999999968,2.4813250604202965e-15,7.383217109926575e-16,0.9999999999999895,1.029198703015274e-14,2.5513170378624797e-16,3.2782554626464844e-06,1.5283546540583575e-13,1.3321214902296704e-12,3.2782554626464844e-06,True,True
log_loss,late,raw1d,25,0.06528546000523482,0.12287058298356898,-0.05758512297833419,1.8298625946044922e-05,0.050665461857704645,0.07428758170944881,0.00015652179718017578,0.07536931188706009,0.10547051709568545,0.9040608831114471,0.09064170819142875,0.005297408697124196,0.6056483436393223,0.39396114377552116,0.00039051258515653106,0.0006404519081115723,1.0,1.0,0.0053217411041259766,True,False
log_loss,late,raw1d_wide,25,0.06528546000523482,0.11455510668799627,-0.049269646682761466,2.2113323211669922e-05,0.05247035680325519,0.07657468417190805,1.9431114196777344e-05,0.06461358920946322,0.09058447633150585,0.8813602525092885,0.11440835556633862,0.004231391924372873,0.48806106399513255,0.5117399126186041,0.00019902338626334552,0.0007518529891967773,1.0,1.0,0.0007189512252807617,True,False
log_loss,late,score,25,0.06528546000523482,0.09506125127868227,-0.029775791273447455,0.0007149577140808105,0.16762668426610836,0.2091271287008199,0.0009105205535888672,0.04307211886722359,0.06557724898451478,0.677702640910498,0.30945818834651195,0.012839170742989988,0.17172254075799823,0.827854729980498,0.0004227292615037441,0.022878646850585938,1.0,1.0,0.02913665771484375,True,False
log_loss,late,shallow,25,0.06528546000523482,0.11796198669726676,-0.05267652669203194,1.1324882507324219e-06,0.009307019732659735,0.016997811594349967,1.9431114196777344e-05,0.06451287110350777,0.08454685937693335,0.9539173195793381,0.04574486212506247,0.000337818295599412,0.5565247406959045,0.4434695386728177,5.720631277804897e-06,4.190206527709961e-05,0.3443597301084102,0.6289190289909488,0.0007189512252807617,True,False
